time[YYYY-MM-DD hh:mm:ss PST], fluorescence
8/10/16 22:39,43.065
8/10/16 22:49,43.065
8/10/16 22:59,43.065
8/10/16 23:09,43.053
8/10/16 23:19,43.065
8/10/16 23:29,43.053
8/10/16 23:39,43.053
8/10/16 23:49,43.053
8/10/16 23:59,43.053
8/11/16 0:09,43.053
8/11/16 0:19,43.053
8/11/16 0:29,43.04
8/11/16 0:39,43.04
8/11/16 0:49,43.04
8/11/16 0:59,43.04
8/11/16 1:09,43.04
8/11/16 1:19,43.04
8/11/16 1:29,43.04
8/11/16 1:39,43.04
8/11/16 1:49,43.04
8/11/16 1:59,43.04
8/11/16 2:09,43.04
8/11/16 2:19,43.04
8/11/16 2:29,43.04
8/11/16 2:39,43.04
8/11/16 2:49,43.04
8/11/16 2:59,43.04
8/11/16 3:09,43.04
8/11/16 3:19,43.04
8/11/16 3:29,43.04
8/11/16 3:39,43.04
8/11/16 3:49,43.04
8/11/16 3:59,43.04
8/11/16 4:09,43.04
8/11/16 4:19,43.04
8/11/16 4:29,43.04
8/11/16 4:39,43.04
8/11/16 4:49,43.028
8/11/16 4:59,43.04
8/11/16 5:09,43.028
8/11/16 5:19,43.04
8/11/16 5:29,43.028
8/11/16 5:39,43.04
8/11/16 5:49,43.028
8/11/16 5:59,43.028
8/11/16 6:09,43.028
8/11/16 6:19,43.028
8/11/16 6:29,43.028
8/11/16 6:39,43.028
8/11/16 6:49,43.028
8/11/16 6:59,43.028
8/11/16 7:09,43.028
8/11/16 7:19,43.028
8/11/16 7:29,43.028
8/11/16 7:39,43.028
8/11/16 7:49,43.028
8/11/16 7:59,43.028
8/11/16 8:09,43.028
8/11/16 8:19,43.028
8/11/16 8:29,43.028
8/11/16 8:39,43.04
8/11/16 8:49,43.028
8/11/16 8:59,43.04
8/11/16 9:09,43.04
8/11/16 9:19,43.04
8/11/16 9:29,43.04
8/11/16 9:39,43.04
8/11/16 9:49,43.04
8/11/16 9:59,43.053
8/11/16 10:09,43.04
8/11/16 10:19,43.053
8/11/16 10:29,43.04
8/11/16 10:39,43.053
8/11/16 10:49,43.053
8/11/16 10:59,43.065
8/11/16 11:09,43.065
8/11/16 11:19,43.065
8/11/16 11:29,43.065
8/11/16 11:39,43.065
8/11/16 11:49,43.065
8/11/16 11:59,43.065
8/11/16 12:09,43.065
8/11/16 12:19,43.065
8/11/16 12:29,43.065
8/11/16 12:39,43.065
8/11/16 12:49,43.065
8/11/16 12:59,43.065
8/11/16 13:09,43.065
8/11/16 13:19,43.065
8/11/16 13:29,43.065
8/11/16 13:39,43.065
8/11/16 13:49,43.065
8/11/16 13:59,43.065
8/11/16 14:09,43.065
8/11/16 14:19,43.065
8/11/16 14:29,43.065
8/11/16 14:39,43.065
8/11/16 14:49,43.065
8/11/16 14:59,43.065
8/11/16 15:09,43.065
8/11/16 15:19,43.065
8/11/16 15:29,43.065
8/11/16 15:39,43.065
8/11/16 15:49,43.065
8/11/16 15:59,43.065
8/11/16 16:09,43.065
8/11/16 16:19,43.065
8/11/16 16:29,43.065
8/11/16 16:39,43.065
8/11/16 16:49,43.065
8/11/16 16:59,43.065
8/11/16 17:09,43.065
8/11/16 17:19,43.065
8/11/16 17:29,43.065
8/11/16 17:39,43.077
8/11/16 17:49,43.089
8/11/16 17:59,43.089
8/11/16 18:09,43.089
8/11/16 18:19,43.089
8/11/16 18:29,43.089
8/11/16 18:39,43.089
8/11/16 18:49,43.089
8/11/16 18:59,43.089
8/11/16 19:09,43.089
8/11/16 19:19,43.089
8/11/16 19:29,43.089
8/11/16 19:39,43.089
8/11/16 19:49,43.077
8/11/16 19:59,43.089
8/11/16 20:09,43.077
8/11/16 20:19,43.077
8/11/16 20:29,43.077
8/11/16 20:39,43.077
8/11/16 20:49,43.077
8/11/16 20:59,43.077
8/11/16 21:09,43.077
8/11/16 21:19,43.077
8/11/16 21:29,43.077
8/11/16 21:39,43.077
8/11/16 21:49,43.077
8/11/16 21:59,43.077
8/11/16 22:09,43.077
8/11/16 22:19,43.077
8/11/16 22:29,43.077
8/11/16 22:39,43.077
8/11/16 22:49,43.077
8/11/16 22:59,43.077
8/11/16 23:09,43.077
8/11/16 23:19,43.077
8/11/16 23:29,43.065
8/11/16 23:39,43.077
8/11/16 23:49,43.065
8/11/16 23:59,43.065
8/12/16 0:09,43.065
8/12/16 0:19,43.065
8/12/16 0:29,43.053
8/12/16 0:39,43.053
8/12/16 0:49,43.053
8/12/16 0:59,43.053
8/12/16 1:09,43.053
8/12/16 1:19,43.053
8/12/16 1:29,43.04
8/12/16 1:39,43.053
8/12/16 1:49,43.04
8/12/16 1:59,43.04
8/12/16 2:09,43.04
8/12/16 2:19,43.04
8/12/16 2:29,43.04
8/12/16 2:39,43.04
8/12/16 2:49,43.04
8/12/16 16:00,43.101
8/12/16 16:10,43.114
8/12/16 16:20,43.114
8/12/16 16:30,43.126
8/12/16 16:40,43.126
8/12/16 16:50,43.126
8/12/16 17:00,43.126
8/12/16 17:10,43.138
8/12/16 17:20,43.138
8/12/16 17:30,43.138
8/12/16 17:40,43.138
8/12/16 17:50,43.126
8/12/16 18:00,43.114
8/12/16 18:10,43.114
8/12/16 18:20,43.114
8/12/16 18:30,43.114
8/12/16 18:40,43.101
8/12/16 18:50,43.101
8/12/16 19:00,43.101
8/12/16 19:10,43.101
8/12/16 19:20,43.089
8/12/16 19:30,43.089
8/12/16 19:40,43.089
8/12/16 19:50,43.089
8/12/16 20:00,43.089
8/12/16 20:10,43.089
8/12/16 20:20,43.077
8/12/16 20:30,43.089
8/12/16 20:40,43.077
8/12/16 20:50,43.077
8/12/16 21:00,43.077
8/12/16 21:10,43.077
8/12/16 21:20,43.077
8/12/16 21:30,43.077
8/12/16 21:40,43.077
8/12/16 21:50,43.077
8/12/16 22:00,43.065
8/12/16 22:10,43.077
8/12/16 22:20,43.065
8/12/16 22:30,43.065
8/12/16 22:40,43.065
8/12/16 22:50,43.065
8/12/16 23:00,43.065
8/12/16 23:10,43.065
8/12/16 23:20,43.065
8/12/16 23:30,43.065
8/12/16 23:40,43.065
8/12/16 23:50,43.065
8/13/16 0:00,43.065
8/13/16 0:10,43.065
8/13/16 0:20,43.065
8/13/16 0:30,43.065
8/13/16 0:40,43.065
8/13/16 0:50,43.065
8/13/16 1:00,43.053
8/13/16 1:10,43.065
8/13/16 1:20,43.053
8/13/16 1:30,43.065
8/13/16 1:40,43.053
8/13/16 1:50,43.053
8/13/16 2:00,43.053
8/13/16 2:10,43.053
8/13/16 2:20,43.053
8/13/16 2:30,43.065
8/13/16 2:40,43.053
8/13/16 2:50,43.065
8/13/16 3:00,43.053
8/13/16 3:10,43.065
8/13/16 3:20,43.053
8/13/16 3:30,43.065
8/13/16 3:40,43.065
8/13/16 3:50,43.065
8/13/16 4:00,43.053
8/13/16 4:10,43.065
8/13/16 4:20,43.053
8/13/16 4:30,43.065
8/13/16 4:40,43.053
8/13/16 4:50,43.053
8/13/16 5:00,43.053
8/13/16 5:10,43.053
8/13/16 5:20,43.053
8/13/16 5:30,43.053
8/13/16 5:40,43.053
8/13/16 5:50,43.053
8/13/16 6:00,43.053
8/13/16 6:10,43.053
8/13/16 6:20,43.053
8/13/16 6:30,43.053
8/13/16 6:40,43.04
8/13/16 6:50,43.053
8/13/16 7:00,43.04
8/13/16 7:10,43.053
8/13/16 7:20,43.04
8/13/16 7:30,43.053
8/13/16 7:40,43.04
8/13/16 7:50,43.053
8/13/16 8:00,43.053
8/13/16 8:10,43.053
8/13/16 8:20,43.053
8/13/16 8:30,43.053
8/13/16 8:40,43.053
8/13/16 8:50,43.053
8/13/16 9:00,43.053
8/13/16 9:10,43.065
8/13/16 9:20,43.065
8/13/16 9:30,43.065
8/13/16 9:40,43.065
8/13/16 9:50,43.065
8/13/16 10:00,43.065
8/13/16 10:10,43.065
8/13/16 10:20,43.065
8/13/16 10:30,43.065
8/13/16 10:40,43.065
8/13/16 10:50,43.077
8/13/16 11:00,43.077
8/13/16 11:10,43.077
8/13/16 11:20,43.077
8/13/16 11:30,43.077
8/13/16 11:40,43.065
8/13/16 11:50,43.077
8/13/16 12:00,43.077
8/13/16 12:10,43.077
8/13/16 12:20,43.077
8/13/16 12:30,43.077
8/13/16 12:40,43.077
8/13/16 12:50,43.077
8/13/16 13:00,43.065
8/13/16 13:10,43.077
8/13/16 13:20,43.077
8/13/16 13:30,43.077
8/13/16 13:40,43.065
8/13/16 13:50,43.077
8/13/16 14:00,43.077
8/13/16 14:10,43.077
8/13/16 14:20,43.065
8/13/16 14:30,43.077
8/13/16 14:40,43.065
8/13/16 14:50,43.065
8/13/16 15:00,43.065
8/13/16 15:10,43.065
8/13/16 15:20,43.065
8/13/16 15:30,43.065
8/13/16 15:40,43.065
8/13/16 15:50,43.065
8/13/16 16:00,43.053
8/13/16 16:10,43.053
8/13/16 16:20,43.053
8/13/16 16:30,43.053
8/13/16 16:40,43.04
8/13/16 16:50,43.053
8/13/16 17:00,43.04
8/13/16 17:10,43.04
8/13/16 17:20,43.04
8/13/16 17:30,43.04
8/13/16 17:40,43.04
8/13/16 17:50,43.04
8/13/16 18:00,43.04
8/13/16 18:10,43.04
8/13/16 18:20,43.028
8/13/16 18:30,43.04
8/13/16 18:40,43.028
8/13/16 18:50,43.028
8/13/16 19:00,43.028
8/13/16 19:10,43.04
8/13/16 19:20,43.028
8/13/16 19:30,43.04
8/13/16 19:40,43.04
8/13/16 19:50,43.04
8/13/16 20:00,43.04
8/13/16 20:10,43.04
8/13/16 20:20,43.04
8/13/16 20:30,43.04
8/13/16 20:40,43.04
8/13/16 20:50,43.04
8/13/16 21:00,43.04
8/13/16 21:10,43.04
8/13/16 21:20,43.04
8/13/16 21:30,43.04
8/13/16 21:40,43.04
8/13/16 21:50,43.04
8/13/16 22:00,43.04
8/13/16 22:10,43.04
8/13/16 22:20,43.04
8/13/16 22:30,43.04
8/13/16 22:40,43.028
8/13/16 22:50,43.04
8/13/16 23:00,43.028
8/13/16 23:10,43.028
8/13/16 23:20,43.028
8/13/16 23:30,43.028
8/13/16 23:40,43.028
8/13/16 23:50,43.028
8/14/16 0:00,43.028
8/14/16 0:10,43.028
8/14/16 0:20,43.028
8/14/16 0:30,43.028
8/14/16 0:40,43.028
8/14/16 0:50,43.028
8/14/16 1:00,43.028
8/14/16 1:10,43.028
8/14/16 1:20,43.016
8/14/16 1:30,43.028
8/14/16 1:40,43.016
8/14/16 1:50,43.028
8/14/16 2:00,43.016
8/14/16 2:10,43.016
8/14/16 2:20,43.016
8/14/16 2:30,43.016
8/14/16 2:40,43.016
8/14/16 2:50,43.016
8/14/16 3:00,43.016
8/14/16 3:10,43.016
8/14/16 3:20,43.016
8/14/16 3:30,43.016
8/14/16 3:40,43.016
8/14/16 3:50,43.016
8/14/16 4:00,43.016
8/15/16 11:36,43.004
8/15/16 11:46,43.004
8/15/16 11:56,43.004
8/15/16 12:06,43.016
8/15/16 12:16,43.016
8/15/16 12:26,43.016
8/15/16 12:36,43.016
8/15/16 12:46,43.028
8/15/16 12:56,43.028
8/15/16 13:06,43.028
8/15/16 13:16,43.028
8/15/16 13:26,42.979
8/15/16 13:36,39.023
8/15/16 13:46,38.156
8/15/16 13:56,39.426
8/15/16 14:06,38.205
8/15/16 14:16,41.477
8/15/16 14:26,41.929
8/15/16 14:36,38.62
8/15/16 14:46,36.789
8/15/16 14:56,41.807
8/15/16 15:06,36.618
8/15/16 15:16,36.081
8/15/16 15:26,38.584
8/15/16 15:36,39.939
8/15/16 15:46,39.451
8/15/16 15:56,41.551
8/15/16 16:06,35.214
8/15/16 16:16,43.065
8/15/16 16:26,43.065
8/15/16 16:36,43.065
8/15/16 16:46,41.551
8/15/16 16:56,43.065
8/15/16 17:06,41.905
8/15/16 17:16,42.808
8/15/16 17:26,40.733
8/15/16 17:36,43.016
8/15/16 17:46,42.503
8/15/16 17:56,43.053
8/15/16 18:06,37.155
8/15/16 18:16,41.758
8/15/16 18:26,42.857
8/15/16 18:36,43.053
8/15/16 18:46,43.053
8/15/16 18:56,43.053
8/15/16 19:06,43.053
8/15/16 19:16,43.04
8/15/16 19:26,43.053
8/15/16 19:36,43.04
8/15/16 19:46,43.04
8/15/16 19:56,43.04
8/15/16 20:06,43.04
8/15/16 20:16,43.04
8/15/16 20:26,43.04
8/15/16 20:36,43.028
8/15/16 20:46,43.04
8/15/16 20:56,43.028
8/15/16 21:06,43.04
8/15/16 21:16,43.028
8/15/16 21:26,43.028
8/15/16 21:36,43.028
8/15/16 21:46,43.028
8/15/16 21:56,43.028
8/15/16 22:06,43.028
8/15/16 22:16,43.028
8/15/16 22:26,38.462
8/15/16 22:36,41.905
8/15/16 22:46,42.527
8/15/16 22:56,42.137
8/15/16 23:06,34.518
8/15/16 23:16,41.074
8/15/16 23:26,40.208
8/15/16 23:36,38.535
8/15/16 23:46,36.874
8/15/16 23:56,40.049
8/16/16 0:06,37.179
8/16/16 0:16,35.946
8/16/16 0:26,35.421
8/16/16 0:36,40.073
8/16/16 0:46,35.653
8/16/16 0:56,36.777
8/16/16 1:06,36.105
8/16/16 1:16,43.04
8/16/16 1:26,35.385
8/16/16 1:36,39.634
8/16/16 1:46,39.695
8/16/16 1:56,38.437
8/16/16 2:06,36.313
8/16/16 2:16,43.04
8/16/16 2:26,37.839
8/16/16 2:36,38.242
8/16/16 2:46,36.52
8/16/16 2:56,42.479
8/16/16 3:06,38.852
8/16/16 3:16,43.028
8/16/16 3:26,42.027
8/16/16 3:36,43.028
8/16/16 3:46,40.965
8/16/16 3:56,43.028
8/16/16 4:06,43.028
8/16/16 4:16,43.028
8/16/16 4:26,41.514
8/16/16 4:36,43.016
8/16/16 4:46,43.028
8/16/16 4:56,42.613
8/16/16 5:06,41.746
8/16/16 5:16,43.016
8/16/16 5:26,43.028
8/16/16 5:36,43.016
8/16/16 5:46,42.735
8/16/16 5:56,43.016
8/16/16 6:06,43.016
8/16/16 6:16,43.016
8/16/16 6:26,43.028
8/16/16 6:36,43.016
8/16/16 6:46,40.952
8/16/16 6:56,43.016
8/16/16 7:06,38.523
8/16/16 7:16,39.927
8/16/16 7:26,35.397
8/16/16 7:36,39.56
8/16/16 7:46,34.261
8/16/16 7:56,37.875
8/16/16 8:06,41.331
8/16/16 8:16,38.742
8/16/16 8:26,36.19
8/16/16 8:36,33.907
8/16/16 8:46,36.252
8/16/16 8:56,38.107
8/16/16 9:06,35.958
8/16/16 9:16,39.853
8/16/16 9:26,37.595
8/16/16 9:36,38.168
8/16/16 9:46,38.706
8/16/16 9:56,39.792
8/16/16 10:06,39.768
8/16/16 10:16,36.044
8/16/16 10:26,39.158
8/16/16 10:36,42.784
8/16/16 10:46,43.04
8/16/16 10:56,43.04
8/16/16 11:06,39.28
8/16/16 11:16,35.531
8/16/16 11:26,35.726
8/16/16 11:36,36.081
8/16/16 11:46,39.658
8/16/16 11:56,36.227
8/16/16 12:06,34.054
8/16/16 12:16,35.275
8/16/16 12:26,34.921
8/16/16 12:36,33.468
8/16/16 12:46,37.082
8/16/16 12:56,36.471
8/16/16 13:06,39.438
8/16/16 13:16,40.171
8/16/16 13:26,36.068
8/16/16 13:36,35.726
8/16/16 13:46,36.007
8/16/16 13:56,37.009
8/16/16 14:06,32.772
8/16/16 14:16,34.823
8/16/16 14:26,33.284
8/16/16 14:36,36.032
8/16/16 14:46,30.891
8/16/16 14:56,35.495
8/16/16 15:06,33.565
8/16/16 15:16,35.983
8/16/16 15:26,32.869
8/16/16 15:36,36.935
8/16/16 15:46,34.835
8/16/16 15:56,38.266
8/16/16 16:06,36.728
8/16/16 16:16,36.081
8/16/16 16:26,34.628
8/16/16 16:36,38.755
8/16/16 16:46,37.924
8/16/16 16:56,42.918
8/16/16 17:06,39.67
8/16/16 17:16,38.694
8/16/16 17:26,42.002
8/16/16 17:36,43.053
8/16/16 17:46,43.053
8/16/16 17:56,43.053
8/16/16 18:06,43.053
8/16/16 18:16,43.04
8/16/16 18:26,43.04
8/16/16 18:36,43.028
8/16/16 18:46,43.028
8/16/16 18:56,43.028
8/16/16 19:06,43.028
8/16/16 19:16,43.016
8/16/16 19:26,43.028
8/16/16 19:36,43.016
8/16/16 19:46,43.016
8/16/16 19:56,43.016
8/16/16 20:06,43.016
8/16/16 20:16,43.016
8/16/16 20:26,43.016
8/16/16 20:36,43.016
8/16/16 20:46,43.016
8/16/16 20:56,43.016
8/16/16 21:06,43.016
8/16/16 21:16,43.016
8/17/16 15:32,43.065
8/17/16 15:42,35.372
8/17/16 15:52,35.763
8/17/16 16:02,38.254
8/17/16 16:12,36.532
8/17/16 16:22,34.371
8/17/16 16:32,35.018
8/17/16 16:42,35.629
8/17/16 16:52,32.186
8/17/16 17:02,39.267
8/17/16 17:12,38.462
8/17/16 17:22,32.515
8/17/16 17:32,30.574
8/17/16 17:42,32.857
8/17/16 17:52,39.548
8/17/16 18:02,34.481
8/17/16 18:12,35.275
8/17/16 18:22,34.689
8/17/16 18:32,38.486
8/17/16 18:42,43.101
8/17/16 18:52,39.072
8/17/16 19:02,42.442
8/17/16 19:12,41.929
8/17/16 19:22,40.403
8/17/16 19:32,33.871
8/17/16 19:42,40.317
8/17/16 19:52,40.012
8/17/16 20:02,34.078
8/17/16 20:12,40.513
8/17/16 20:22,40.549
8/17/16 20:32,42.576
8/17/16 20:42,39.731
8/17/16 20:52,43.028
8/17/16 21:02,42.943
8/17/16 21:12,43.028
8/17/16 21:22,42.332
8/17/16 21:32,41.966
8/17/16 21:42,41.429
8/17/16 21:52,41.709
8/17/16 22:02,40.586
8/17/16 22:12,40.232
8/17/16 22:22,33.468
8/17/16 22:32,43.016
8/17/16 22:42,41.209
8/17/16 22:52,42.552
8/17/16 23:02,36.618
8/17/16 23:12,35.971
8/17/16 23:22,33.639
8/17/16 23:32,41.062
8/17/16 23:42,36.361
8/17/16 23:52,40.293
8/18/16 0:02,42.869
8/18/16 0:12,43.004
8/18/16 0:22,42.711
8/18/16 0:32,42.589
8/18/16 0:42,41.16
8/18/16 0:52,42.076
8/18/16 1:02,41.832
8/18/16 1:12,43.004
8/18/16 1:22,41.197
8/18/16 1:32,43.004
8/18/16 1:42,38.803
8/18/16 1:52,43.004
8/18/16 2:02,42.32
8/18/16 2:12,43.004
8/18/16 2:22,36.85
8/18/16 2:32,42.271
8/18/16 2:42,40.928
8/18/16 2:52,42.991
8/18/16 3:02,43.004
8/18/16 3:12,42.991
8/18/16 3:22,35.153
8/18/16 3:32,37.009
8/18/16 3:42,41.709
8/18/16 3:52,39.585
8/18/16 4:02,43.004
8/18/16 4:12,36.935
8/18/16 4:22,36.239
8/18/16 4:32,39.756
8/18/16 4:42,38.022
8/18/16 4:52,37.827
8/18/16 5:02,42.198
8/18/16 5:12,43.004
8/18/16 5:22,43.004
8/18/16 5:32,42.991
8/18/16 5:42,43.004
8/18/16 5:52,40.195
8/18/16 6:02,42.845
8/18/16 6:12,42.991
8/18/16 6:22,36.484
8/18/16 6:32,37.473
8/18/16 6:42,36.325
8/18/16 6:52,38.926
8/18/16 7:02,38.95
8/18/16 7:12,41.197
8/18/16 7:22,34.188
8/18/16 7:32,40.147
8/18/16 7:42,34.554
8/18/16 7:52,40.269
8/18/16 8:02,37.582
8/18/16 8:12,38.327
8/18/16 8:22,33.968
8/18/16 8:32,34.066
8/18/16 8:42,35.458
8/18/16 8:52,34.823
8/18/16 9:02,31.062
8/18/16 9:12,33.187
8/18/16 9:22,32.515
8/18/16 9:32,34.408
8/18/16 9:42,29.475
8/18/16 9:52,32.369
8/18/16 10:02,29.231
8/18/16 10:12,33.871
8/18/16 10:22,28.755
8/18/16 10:32,31.587
8/18/16 10:52,31.502
8/18/16 11:02,28.291
8/18/16 11:12,30.586
8/18/16 11:22,32.869
8/18/16 11:32,33.26
8/18/16 11:42,28.254
8/18/16 11:52,31.111
8/18/16 12:02,32.43
8/18/16 12:12,34.164
8/18/16 12:22,40.427
8/18/16 12:32,33.663
8/18/16 12:42,29.963
8/18/16 12:52,32.527
8/18/16 13:02,32.869
8/18/16 13:12,32.955
8/18/16 13:22,31.856
8/18/16 13:32,30.647
8/18/16 13:42,31.783
8/18/16 13:52,34.567
8/18/16 14:02,34.628
8/18/16 14:12,31.294
8/18/16 14:22,34.017
8/18/16 14:32,35.958
8/18/16 14:42,35.299
8/18/16 14:52,39.072
8/18/16 15:02,34.371
8/18/16 15:12,35.617
8/18/16 15:22,31.551
8/18/16 15:32,28.034
8/18/16 15:42,29.316
8/18/16 15:52,30.464
8/18/16 16:02,30.452
8/18/16 16:12,30.818
8/18/16 16:22,27.521
8/18/16 16:32,30.623
8/18/16 16:42,30.208
8/18/16 16:52,32.943
8/18/16 17:02,34.835
8/18/16 17:12,33.883
8/18/16 17:22,34.286
8/18/16 17:32,34.261
8/18/16 17:42,35.201
8/18/16 17:52,40.708
8/18/16 18:02,39.744
8/18/16 18:12,43.065
8/18/16 18:22,39.621
8/18/16 18:32,0.122
8/18/16 18:42,0.122
8/18/16 18:52,0.122
8/18/16 19:02,0.122
8/18/16 19:12,0.122
8/18/16 19:22,0.122
8/18/16 19:32,43.053
8/18/16 19:42,0.122
8/18/16 19:52,43.04
8/18/16 20:02,37.827
8/18/16 20:12,41.685
8/18/16 20:22,37.46
8/18/16 20:32,38.62
8/18/16 20:42,43.04
8/18/16 20:52,0.122
8/18/16 21:02,43.04
8/18/16 21:12,43.04
8/18/16 21:22,0.122
8/18/16 21:32,43.04
8/18/16 21:42,43.04
8/18/16 21:52,43.028
8/18/16 22:02,40.708
8/18/16 22:12,0.122
8/18/16 22:22,43.04
8/18/16 22:32,43.028
8/18/16 22:42,41.807
8/18/16 22:52,43.028
8/18/16 23:02,43.028
8/18/16 23:12,42.979
8/18/16 23:22,43.028
8/18/16 23:32,43.028
8/18/16 23:42,43.028
8/18/16 23:52,43.028
8/19/16 0:02,43.028
8/19/16 0:12,43.016
8/19/16 0:22,42.515
8/19/16 0:32,43.016
8/19/16 0:42,43.028
8/19/16 0:52,43.016
8/19/16 1:02,43.028
8/19/16 1:12,43.016
8/19/16 1:22,43.028
8/19/16 1:32,43.016
8/19/16 1:42,43.028
8/19/16 1:52,43.016
8/19/16 2:02,43.016
8/19/16 2:12,43.016
8/19/16 2:22,43.016
8/19/16 2:32,43.016
8/19/16 2:42,42.613
8/19/16 2:52,35.177
8/19/16 3:02,39.609
8/19/16 3:12,40.769
8/19/16 3:22,36.581
8/19/16 3:32,43.016
8/19/16 3:42,43.016
8/19/16 3:52,43.016
8/19/16 4:02,43.028
8/19/16 4:12,43.016
8/19/16 4:22,43.028
8/19/16 4:32,43.016
8/19/16 4:42,43.028
8/19/16 4:52,43.016
8/19/16 5:02,43.028
8/19/16 5:12,43.028
8/19/16 5:22,43.028
8/19/16 5:32,43.028
8/19/16 5:42,43.028
8/19/16 5:52,43.028
8/19/16 6:02,43.028
8/19/16 6:12,43.028
8/19/16 6:22,43.04
8/19/16 6:32,43.04
8/19/16 6:42,43.053
8/19/16 6:52,43.053
8/19/16 7:02,43.065
8/19/16 7:12,43.065
8/19/16 7:22,43.065
8/19/16 7:32,43.065
8/19/16 7:42,34.921
8/19/16 7:52,35.946
8/19/16 8:02,43.077
8/19/16 8:12,41.612
8/19/16 8:22,43.077
8/19/16 8:32,42.759
8/19/16 8:42,43.077
8/19/16 8:52,40.598
8/19/16 9:02,43.089
8/19/16 9:12,43.089
8/19/16 9:22,42.1
8/19/16 9:32,39.023
8/19/16 9:42,31.709
8/19/16 9:52,29.438
8/19/16 10:02,34.274
8/19/16 10:12,0.134
8/19/16 10:22,0.134
8/19/16 10:32,0.134
8/19/16 10:42,0.134
8/19/16 10:52,0.134
8/19/16 11:02,30.549
8/19/16 11:12,28.596
8/19/16 11:22,0.134
8/19/16 11:32,0.134
8/19/16 11:42,36.227
8/19/16 11:52,39.158
8/19/16 12:02,42.393
8/19/16 12:12,38.657
8/19/16 12:22,34.444
8/19/16 12:32,34.151
8/19/16 12:42,41.783
8/19/16 12:52,43.138
8/19/16 13:02,37.497
8/19/16 13:12,40.745
8/19/16 13:22,42.173
8/19/16 13:32,41.917
8/19/16 13:42,43.138
8/19/16 13:52,41.648
8/19/16 14:02,43.138
8/19/16 14:12,43.138
8/19/16 14:22,42.674
8/19/16 14:32,36.825
8/19/16 14:42,43.126
8/19/16 14:52,43.126
8/19/16 15:02,43.126
8/19/16 15:12,43.114
8/19/16 15:22,35.433
8/19/16 15:32,43.101
8/19/16 15:42,43.101
8/19/16 15:52,43.101
8/19/16 16:02,43.101
8/19/16 16:12,43.089
8/19/16 16:22,43.089
8/19/16 16:32,43.089
8/19/16 16:42,43.089
8/19/16 16:52,43.089
8/19/16 17:02,43.089
8/19/16 17:12,43.089
8/19/16 17:22,42.918
8/19/16 17:32,43.101
8/19/16 17:42,43.101
8/19/16 17:52,43.101
8/19/16 18:02,43.101
8/19/16 18:12,43.101
8/19/16 18:22,43.101
8/19/16 18:32,43.101
8/19/16 18:42,43.101
8/19/16 18:52,43.089
8/19/16 19:02,43.089
8/19/16 19:12,43.089
8/19/16 19:22,43.089
8/19/16 19:32,43.089
8/19/16 19:42,43.089
8/19/16 19:52,43.077
8/19/16 20:02,43.04
8/19/16 20:12,43.077
8/19/16 20:22,39.56
8/19/16 20:32,43.065
8/19/16 20:42,43.065
8/19/16 20:52,43.065
8/19/16 21:02,43.065
8/19/16 21:12,43.053
8/19/16 21:22,43.053
8/19/16 21:32,43.053
8/19/16 21:42,43.053
8/19/16 21:52,43.053
8/19/16 22:02,42.576
8/19/16 22:12,43.053
8/19/16 22:22,43.053
8/19/16 22:32,43.04
8/19/16 22:42,43.04
8/19/16 22:52,38.828
8/19/16 23:02,43.04
8/19/16 23:12,43.04
8/19/16 23:22,33.48
8/19/16 23:32,38.987
8/19/16 23:42,43.04
8/19/16 23:52,43.028
8/20/16 0:02,42.906
8/20/16 0:12,43.028
8/20/16 0:22,42.454
8/20/16 0:32,41.722
8/20/16 0:42,43.028
8/20/16 0:52,34.408
8/20/16 1:02,41.16
8/20/16 1:12,31.709
8/20/16 1:22,43.028
8/20/16 1:32,43.028
8/20/16 1:42,43.028
8/20/16 1:52,43.016
8/20/16 2:02,30.989
8/20/16 2:12,43.016
8/20/16 2:22,43.028
8/20/16 2:32,42.234
8/20/16 2:42,27.656
8/20/16 2:52,38.022
8/20/16 3:02,34.847
8/20/16 3:12,37.143
8/20/16 3:22,43.016
8/20/16 3:32,43.016
8/20/16 3:42,43.016
8/20/16 3:52,29.963
8/20/16 4:02,38.571
8/20/16 4:12,40.061
8/20/16 4:22,43.004
8/20/16 4:32,40.061
8/20/16 4:42,23.333
8/20/16 4:52,41.038
8/20/16 5:02,43.004
8/20/16 5:12,42.991
8/20/16 5:22,42.991
8/20/16 5:32,42.991
8/20/16 5:42,42.991
8/20/16 5:52,42.991
8/20/16 6:02,42.991
8/20/16 6:12,42.979
8/20/16 6:22,42.991
8/20/16 6:32,42.979
8/20/16 6:42,42.979
8/20/16 6:52,42.979
8/20/16 7:02,42.991
8/20/16 7:12,42.979
8/20/16 7:22,42.894
8/20/16 7:32,42.979
8/20/16 7:42,42.979
8/20/16 7:52,42.979
8/20/16 8:02,42.991
8/20/16 8:12,42.979
8/20/16 8:22,34.811
8/20/16 8:32,34.542
8/20/16 8:42,25.836
8/20/16 8:52,29.499
8/20/16 9:02,26.374
8/20/16 9:12,27.802
8/20/16 9:22,25.665
8/20/16 9:32,22.222
8/20/16 9:42,34.957
8/20/16 9:52,33.773
8/20/16 10:02,26.618
8/20/16 10:12,25.971
8/20/16 10:22,32.491
8/20/16 10:32,39.67
8/20/16 10:42,33.541
8/20/16 10:52,43.004
8/20/16 11:02,43.004
8/20/16 11:12,30.537
8/20/16 11:22,41.013
