time[YYYY-MM-DD hh:mm:ss PST], turbidity, fluorescence
9/12/15 5:26,0.588,4.368
9/12/15 5:41,0.666,4.271
9/12/15 5:56,0.6,4.562
9/12/15 6:11,0.6,4.32
9/12/15 6:26,0.594,4.634
9/12/15 6:41,0.576,4.465
9/12/15 6:56,0.54,5.082
9/12/15 7:11,0.588,4.816
9/12/15 7:26,0.612,4.901
9/12/15 7:41,0.624,4.864
9/12/15 7:56,0.588,5.627
9/12/15 8:11,0.552,4.804
9/12/15 8:26,0.654,5.034
9/12/15 8:41,0.576,4.586
9/12/15 8:56,0.6,4.695
9/12/15 9:11,0.594,4.259
9/12/15 9:26,0.69,4.066
9/12/15 9:41,0.594,4.271
9/12/15 9:56,0.588,4.38
9/12/15 10:11,0.576,4.477
9/12/15 10:27,0.558,4.283
9/12/15 10:42,0.57,4.816
9/12/15 10:57,0.606,4.84
9/12/15 11:12,0.594,3.388
9/12/15 11:27,0.564,3.763
9/12/15 11:42,0.57,4.187
9/12/15 11:57,0.6,4.283
9/12/15 12:12,0.582,4.066
9/12/15 12:27,0.66,4.816
9/12/15 12:42,0.558,4.223
9/12/15 12:57,0.558,4.719
9/12/15 13:12,0.564,4.525
9/12/15 13:27,0.69,4.61
9/12/15 13:42,0.546,4.61
9/12/15 13:57,0.54,3.678
9/12/15 14:12,0.564,3.63
9/12/15 14:27,0.54,3.461
9/12/15 14:42,0.57,3.328
9/12/15 14:57,0.558,3.134
9/12/15 15:12,0.564,1.912
9/12/15 15:27,0.588,2.154
9/12/15 15:42,0.606,2.565
9/12/15 15:57,0.6,2.372
9/12/15 16:12,0.594,2.553
9/12/15 16:27,0.63,3.037
9/12/15 16:42,0.672,3.182
9/12/15 16:57,0.732,3.582
9/12/15 17:12,0.828,3.642
9/12/15 17:27,0.852,3.86
9/12/15 17:42,0.774,3.715
9/12/15 17:58,0.804,3.945
9/12/15 18:13,0.78,4.344
9/12/15 18:28,0.726,3.836
9/12/15 18:43,0.666,3.654
9/12/15 18:58,0.696,3.739
9/12/15 19:13,0.576,3.751
9/12/15 19:28,0.57,3.739
9/12/15 19:43,0.624,3.703
9/12/15 19:58,0.51,3.424
9/12/15 20:13,0.606,3.63
9/12/15 20:28,0.51,3.557
9/12/15 20:43,0.492,3.315
9/12/15 20:58,0.498,3.376
9/12/15 21:13,0.498,3.436
9/12/15 21:28,0.75,3.485
9/12/15 21:43,0.576,4.029
9/12/15 21:58,0.522,3.727
9/12/15 22:13,0.522,3.836
9/12/15 22:28,0.516,3.715
9/12/15 22:43,0.57,3.727
9/12/15 22:58,0.582,3.763
9/12/15 23:13,0.504,3.485
9/12/15 23:28,0.498,3.715
9/12/15 23:43,0.582,4.308
9/12/15 23:58,0.57,4.247
9/13/15 0:13,0.534,4.15
9/13/15 0:28,0.534,4.053
9/13/15 0:43,0.522,4.017
9/13/15 0:58,0.498,4.259
9/13/15 1:13,0.564,4.102
9/13/15 1:29,0.522,4.15
9/13/15 1:44,0.516,3.945
9/13/15 1:59,0.588,3.703
9/13/15 2:14,0.534,3.606
9/13/15 2:29,0.468,3.872
9/13/15 2:44,0.486,3.654
9/13/15 2:59,0.534,3.473
9/13/15 3:14,0.504,3.291
9/13/15 3:29,0.504,3.57
9/13/15 3:44,0.456,3.025
9/13/15 3:59,0.504,3.279
9/13/15 4:14,0.468,3.207
9/13/15 4:29,0.51,3.013
9/13/15 4:44,0.522,2.88
9/13/15 4:59,0.546,3.219
9/13/15 5:14,0.51,2.94
9/13/15 5:29,0.51,3.315
9/13/15 5:44,0.606,3.267
9/13/15 5:59,0.624,3.521
9/13/15 6:14,0.624,3.485
9/13/15 6:29,0.606,4.247
9/13/15 6:44,0.57,4.053
9/13/15 6:59,0.594,3.545
9/13/15 7:14,0.552,3.787
9/13/15 7:29,0.588,3.436
9/13/15 7:44,0.564,2.952
9/13/15 7:59,0.54,3.073
9/13/15 8:14,0.558,2.723
9/13/15 8:29,0.564,3.267
9/13/15 8:44,0.588,3.122
9/13/15 9:00,0.594,2.989
9/13/15 9:15,3.996,2.686
9/13/15 9:30,0.66,2.952
9/13/15 9:45,1.794,3.231
9/13/15 10:00,0.54,2.444
9/13/15 10:15,0.51,2.142
9/13/15 10:30,0.528,2.118
9/13/15 10:45,0.546,1.997
9/13/15 11:00,0.558,2.42
9/13/15 11:15,0.654,2.638
9/13/15 11:30,1.422,2.239
9/13/15 11:45,0.522,2.505
9/13/15 12:00,0.504,2.71
9/13/15 12:15,0.522,2.517
9/13/15 12:30,0.936,2.819
9/13/15 12:45,0.972,2.577
9/13/15 13:00,0.498,2.553
9/13/15 13:15,0.594,3.461
9/13/15 13:30,0.522,2.142
9/13/15 13:45,0.492,2.311
9/13/15 14:00,0.564,2.299
9/13/15 14:15,0.588,1.888
9/13/15 14:30,0.594,2.093
9/13/15 14:45,0.6,1.924
9/13/15 15:00,0.63,1.912
9/13/15 15:15,0.75,2.819
9/13/15 15:30,0.54,3.4
9/13/15 15:45,0.66,3.073
9/13/15 16:00,0.798,3.001
9/13/15 16:15,0.744,3.751
9/13/15 16:31,0.696,3.799
9/13/15 16:46,0.702,4.005
9/13/15 17:01,0.696,4.126
9/13/15 17:16,0.678,4.417
9/13/15 17:31,0.846,5.082
9/13/15 17:46,0.822,5.336
9/13/15 18:01,0.978,5.614
9/13/15 18:16,0.798,5.155
9/13/15 18:31,0.75,4.864
9/13/15 18:46,0.72,4.562
9/13/15 19:01,0.672,4.78
9/13/15 19:16,0.672,5.046
9/13/15 19:31,0.69,5.469
9/13/15 19:46,0.606,4.731
9/13/15 20:01,0.66,4.901
9/13/15 20:16,1.272,5.022
9/13/15 20:31,0.618,4.949
9/13/15 20:46,0.606,4.985
9/13/15 21:01,0.612,5.034
9/13/15 21:16,0.606,4.755
9/13/15 21:31,0.804,5.324
9/13/15 21:46,0.6,5.264
9/13/15 22:01,0.594,4.84
9/13/15 22:16,0.582,5.106
9/13/15 22:31,0.588,4.78
9/13/15 22:46,4.47,6.026
9/13/15 23:01,0.66,5.554
9/13/15 23:16,0.588,5.046
9/13/15 23:31,0.582,4.743
9/13/15 23:46,0.564,5.227
9/14/15 0:02,0.54,4.55
9/14/15 0:17,0.54,5.179
9/14/15 0:32,4.722,15.415
9/14/15 0:47,0.606,4.61
9/14/15 1:02,0.522,4.622
9/14/15 1:17,0.51,4.743
9/14/15 1:32,0.678,4.743
9/14/15 1:47,0.51,4.876
9/14/15 2:02,0.51,4.84
9/14/15 2:17,0.51,4.622
9/14/15 2:32,0.564,5.046
9/14/15 2:47,0.552,4.61
9/14/15 3:02,0.504,4.489
9/14/15 3:17,0.528,3.812
9/14/15 3:32,0.57,3.945
9/14/15 3:47,0.84,3.449
9/14/15 4:02,0.558,3.473
9/14/15 4:17,0.582,3.328
9/14/15 4:32,0.654,3.654
9/14/15 4:47,0.576,3.763
9/14/15 5:02,0.588,4.041
9/14/15 5:17,0.588,4.211
9/14/15 5:32,0.588,4.053
9/14/15 5:47,0.648,3.884
9/14/15 6:02,0.678,4.356
9/14/15 6:17,0.624,3.896
9/14/15 6:32,0.63,3.449
9/14/15 6:47,0.63,4.09
9/14/15 7:02,0.732,4.755
9/14/15 7:18,0.654,4.453
9/14/15 7:33,0.612,3.449
9/14/15 7:48,0.636,4.864
9/14/15 8:03,0.636,5.034
9/14/15 8:18,0.57,3.57
9/14/15 8:33,0.558,3.812
9/14/15 8:48,0.594,3.666
9/14/15 9:03,0.612,3.933
9/14/15 9:18,0.516,3.424
9/14/15 9:33,0.486,3.557
9/14/15 9:48,0.516,2.928
9/14/15 10:03,0.576,3.122
9/14/15 10:18,0.54,3.715
9/14/15 10:33,0.624,3.279
9/14/15 10:48,0.618,3.231
9/14/15 11:03,0.594,3.025
9/14/15 11:18,0.57,2.614
9/14/15 11:33,0.594,2.565
9/14/15 11:48,0.594,2.638
9/14/15 12:03,0.612,2.36
9/14/15 12:18,0.576,2.142
9/14/15 12:33,0.57,2.347
9/14/15 12:48,0.516,3.424
9/14/15 13:03,0.6,2.88
9/14/15 13:18,0.6,2.904
9/14/15 13:33,0.636,4.029
9/14/15 13:48,0.666,3.315
9/14/15 14:03,0.648,2.856
9/14/15 14:18,0.636,2.577
9/14/15 14:33,0.702,2.965
9/14/15 14:49,0.678,3.194
9/14/15 15:04,0.642,4.126
9/14/15 15:19,0.636,2.42
9/14/15 15:34,0.654,2.989
9/14/15 15:49,0.63,3.146
9/14/15 16:04,0.624,4.187
9/14/15 16:19,0.624,4.078
9/14/15 16:34,0.6,3.775
9/14/15 16:49,0.558,3.582
9/14/15 17:04,0.57,4.126
9/14/15 17:19,0.588,4.961
9/14/15 17:34,0.66,6.716
9/14/15 17:49,0.696,6.498
9/14/15 18:04,0.588,5.118
9/14/15 18:19,0.618,3.957
9/14/15 18:34,0.63,4.126
9/14/15 18:49,0.666,4.175
9/14/15 19:04,0.624,4.005
9/14/15 19:19,0.642,4.066
9/14/15 19:34,0.654,4.247
9/14/15 19:49,0.654,4.223
9/14/15 20:04,0.654,4.61
9/14/15 20:19,0.66,4.501
9/14/15 20:34,0.648,4.743
9/14/15 20:49,0.642,5.288
9/14/15 21:04,1.344,6.244
9/14/15 21:19,0.606,5.445
9/14/15 21:34,0.612,5.155
9/14/15 21:49,0.582,5.167
9/14/15 22:04,1.02,5.433
9/14/15 22:20,0.804,5.106
9/14/15 22:35,0.966,5.99
9/14/15 22:50,1.266,5.13
9/14/15 23:05,1.08,6.207
9/14/15 23:20,0.636,5.312
9/14/15 23:35,0.594,5.167
9/14/15 23:50,0.72,5.76
9/15/15 0:05,0.828,5.264
9/15/15 0:20,0.582,5.312
9/15/15 0:35,0.594,5.082
9/15/15 0:50,0.636,5.07
9/15/15 1:05,0.558,5.312
9/15/15 1:20,0.54,5.493
9/15/15 1:35,0.738,5.36
9/15/15 1:50,0.588,5.481
9/15/15 2:05,0.72,5.518
9/15/15 2:20,0.624,5.07
9/15/15 2:35,0.636,5.288
9/15/15 2:50,0.78,5.106
9/15/15 3:05,1.386,5.784
9/15/15 3:20,1.32,7.321
9/15/15 3:35,3.156,9.922
9/15/15 3:50,2.934,6.05
9/15/15 4:05,0.576,5.481
9/15/15 4:20,0.792,6.631
9/15/15 4:35,0.624,5.772
9/15/15 4:50,1.14,6.522
9/15/15 5:05,0.852,5.965
9/15/15 5:20,4.356,6.135
9/15/15 5:35,0.636,5.397
9/15/15 5:51,0.57,5.602
9/15/15 6:06,0.546,5.566
9/15/15 6:21,0.876,5.784
9/15/15 6:36,0.6,5.651
9/15/15 6:51,0.564,5.566
9/15/15 7:06,0.6,5.457
9/15/15 7:21,0.57,4.308
9/15/15 7:36,0.564,5.155
9/15/15 7:51,1.956,7.224
9/15/15 8:06,0.546,6.135
9/15/15 8:21,0.564,4.683
9/15/15 8:36,0.606,5.723
9/15/15 8:51,0.564,5.397
9/15/15 9:06,0.57,6.207
9/15/15 9:21,0.612,6.631
9/15/15 9:36,0.576,5.784
9/15/15 9:51,0.636,4.804
9/15/15 10:06,0.57,5.397
9/15/15 10:21,0.552,4.441
9/15/15 10:36,0.558,3.957
9/15/15 10:51,0.57,5.542
9/15/15 11:06,0.564,4.804
9/15/15 11:21,0.552,4.32
9/15/15 11:36,0.558,4.296
9/15/15 11:51,0.57,5.239
9/15/15 12:06,0.528,4.84
9/15/15 12:21,0.612,7.671
9/15/15 12:36,0.57,7.066
9/15/15 12:51,0.552,6.377
9/15/15 13:06,0.582,6.086
9/15/15 13:22,0.57,6.401
9/15/15 13:37,0.606,6.365
9/15/15 13:52,0.588,5.99
9/15/15 14:07,0.606,6.788
9/15/15 14:22,0.57,6.595
9/15/15 14:37,0.558,5.796
9/15/15 14:52,0.528,6.365
9/15/15 15:07,0.534,5.675
9/15/15 15:22,0.51,5.941
9/15/15 15:37,0.486,6.474
9/15/15 15:52,1.326,15.21
9/15/15 16:07,0.48,6.764
9/15/15 16:22,0.486,6.873
9/15/15 16:37,0.456,7.321
9/15/15 16:52,0.462,7.478
9/15/15 17:07,0.432,7.042
9/15/15 17:22,0.456,7.236
9/15/15 17:37,0.456,6.933
9/15/15 17:52,0.468,6.958
9/15/15 18:07,0.48,6.703
9/15/15 18:22,0.858,7.26
9/15/15 18:37,0.618,6.51
9/15/15 18:52,0.528,7.272
9/15/15 19:07,0.54,7.091
9/15/15 19:22,0.516,7.054
9/15/15 19:37,0.504,7.006
9/15/15 19:52,0.528,7.345
9/15/15 20:07,0.552,6.667
9/15/15 20:22,0.504,6.861
9/15/15 20:37,0.522,7.308
9/15/15 20:53,0.618,6.97
9/15/15 21:08,0.522,7.393
9/15/15 21:23,0.492,7.308
9/15/15 21:38,0.528,7.393
9/15/15 21:53,0.51,7.127
9/15/15 22:08,0.492,6.752
9/15/15 22:23,0.546,7.369
9/15/15 22:38,0.576,6.74
9/15/15 22:53,1.008,8.216
9/15/15 23:08,0.54,6.885
9/15/15 23:23,0.492,6.679
9/15/15 23:38,0.546,7.236
9/15/15 23:53,0.612,6.389
9/16/15 0:08,0.588,6.945
9/16/15 0:23,0.564,6.558
9/16/15 0:38,0.516,6.57
9/16/15 0:53,0.504,6.219
9/16/15 1:08,0.552,6.982
9/16/15 1:23,0.522,7.079
9/16/15 1:38,0.558,7.139
9/16/15 1:53,0.51,6.776
9/16/15 2:08,0.564,7.611
9/16/15 2:23,0.582,7.841
9/16/15 2:38,0.816,7.756
9/16/15 2:53,0.618,7.974
9/16/15 3:08,0.624,8.797
9/16/15 3:23,5.724,9.16
9/16/15 3:38,0.606,8.228
9/16/15 3:53,0.672,8.712
9/16/15 4:08,0.612,8.373
9/16/15 4:24,1.44,8.978
9/16/15 4:39,0.936,8.639
9/16/15 4:54,0.606,7.55
9/16/15 5:09,0.522,6.933
9/16/15 5:24,1.512,7.2
9/16/15 5:39,0.48,7.127
9/16/15 5:54,0.618,6.97
9/16/15 6:09,0.504,6.486
9/16/15 6:24,0.51,6.945
9/16/15 6:39,0.792,7.623
9/16/15 6:54,0.714,8.482
9/16/15 7:09,4.176,13.963
9/16/15 7:24,0.576,8.131
9/16/15 7:39,0.642,8.579
9/16/15 7:54,0.546,7.889
9/16/15 8:09,0.726,7.913
9/16/15 8:24,0.588,6.716
9/16/15 8:39,0.6,6.05
9/16/15 8:54,0.552,5.312
9/16/15 9:09,0.582,5.59
9/16/15 9:24,0.57,6.002
9/16/15 9:39,0.558,4.187
9/16/15 9:54,0.576,4.816
9/16/15 10:09,0.792,5.893
9/16/15 10:24,0.912,5.59
9/16/15 10:39,0.6,3.969
9/16/15 10:54,0.594,3.933
9/16/15 11:09,0.642,3.291
9/16/15 11:24,0.552,3.013
9/16/15 11:39,0.546,2.952
9/16/15 11:55,0.432,1.888
9/16/15 12:10,0.408,1.827
9/16/15 12:25,0.492,1.9
9/16/15 12:40,0.45,1.839
9/16/15 12:55,0.414,2.142
9/16/15 13:10,0.39,1.948
9/16/15 13:25,0.414,2.057
9/16/15 13:40,0.414,2.081
9/16/15 13:55,0.408,2.226
9/16/15 14:10,0.402,2.686
9/16/15 14:25,0.414,3.061
9/16/15 14:40,0.36,3.17
9/16/15 14:55,0.48,4.937
9/16/15 15:10,0.486,5.143
9/16/15 15:25,0.468,4.973
9/16/15 15:40,0.474,5.264
9/16/15 15:55,0.456,5.493
9/16/15 16:10,0.48,5.893
9/16/15 16:25,0.48,5.614
9/16/15 16:40,0.558,6.933
9/16/15 16:55,0.558,7.054
9/16/15 17:10,0.81,7.357
9/16/15 17:25,0.576,6.824
9/16/15 17:40,0.474,6.667
9/16/15 17:55,0.522,6.244
9/16/15 18:10,0.582,6.546
9/16/15 18:25,0.516,6.002
9/16/15 18:40,0.534,6.353
9/16/15 18:55,0.54,6.582
9/16/15 19:10,0.504,5.905
9/16/15 19:26,0.552,6.691
9/16/15 19:41,0.492,5.99
9/16/15 19:56,0.456,5.627
9/16/15 20:11,0.462,5.409
9/16/15 20:26,0.45,4.961
9/16/15 20:41,1.014,5.215
9/16/15 20:56,0.696,5.058
9/16/15 21:11,7.536,5.832
9/16/15 21:26,0.402,4.659
9/16/15 21:41,0.438,5.106
9/16/15 21:56,0.39,4.162
9/16/15 22:11,0.396,3.86
9/16/15 22:26,0.402,4.078
9/16/15 22:41,0.39,3.981
9/16/15 22:56,0.396,3.908
9/16/15 23:11,0.438,4.513
9/16/15 23:26,0.426,4.586
9/16/15 23:41,0.9,4.634
9/16/15 23:56,0.408,4.707
9/17/15 0:11,0.45,4.901
9/17/15 0:26,0.486,5.312
9/17/15 0:41,0.462,5.034
9/17/15 0:56,0.438,4.876
9/17/15 1:11,0.498,5.264
9/17/15 1:26,0.498,5.372
9/17/15 1:41,0.582,5.239
9/17/15 1:56,0.48,5.215
9/17/15 2:11,3.18,7.901
9/17/15 2:26,0.492,5.602
9/17/15 2:41,0.498,5.772
9/17/15 2:57,0.492,5.748
9/17/15 3:12,0.54,5.893
9/17/15 3:27,0.474,6.183
9/17/15 3:42,1.668,6.377
9/17/15 3:57,2.952,14.81
9/17/15 4:12,1.212,7.889
9/17/15 4:27,0.492,6.558
9/17/15 4:42,0.546,6.534
9/17/15 4:57,0.552,6.595
9/17/15 5:12,1.62,10.225
9/17/15 5:27,0.516,7.187
9/17/15 5:42,0.504,6.97
9/17/15 5:57,0.516,7.248
9/17/15 6:12,0.498,6.824
9/17/15 6:27,0.492,6.958
9/17/15 6:42,0.492,6.837
9/17/15 6:57,0.516,6.316
9/17/15 7:12,0.474,4.901
9/17/15 7:27,0.48,3.981
9/17/15 7:42,0.444,3.243
9/17/15 7:57,0.456,3.231
9/17/15 8:12,0.456,3.025
9/17/15 8:27,0.426,2.965
9/17/15 8:42,0.402,2.468
9/17/15 8:57,0.426,2.299
9/17/15 9:12,0.402,2.239
9/17/15 9:27,0.42,2.251
9/17/15 9:42,0.402,2.19
9/17/15 9:57,0.39,1.912
9/17/15 10:12,0.408,1.634
9/17/15 10:28,0.372,1.67
9/17/15 10:43,0.42,1.621
9/17/15 10:58,0.408,1.706
9/17/15 11:13,0.372,1.609
9/17/15 11:28,0.384,1.44
9/17/15 11:43,0.378,1.476
9/17/15 11:58,0.396,1.464
9/17/15 12:13,0.372,1.367
9/17/15 12:28,0.396,1.367
9/17/15 12:43,0.414,1.863
9/17/15 12:58,0.366,1.609
9/17/15 13:13,0.384,1.634
9/17/15 13:28,0.402,1.779
9/17/15 13:43,0.402,1.718
9/17/15 13:58,0.402,1.791
9/17/15 14:13,0.426,1.839
9/17/15 14:28,0.426,1.924
9/17/15 14:43,0.426,1.839
9/17/15 14:58,0.468,2.178
9/17/15 15:13,0.462,2.456
9/17/15 15:28,0.432,2.263
9/17/15 15:43,0.408,1.888
9/17/15 15:58,0.414,2.517
9/17/15 16:13,0.414,2.698
9/17/15 16:28,0.432,3.182
9/17/15 16:43,0.366,2.735
9/17/15 16:58,0.402,3.207
9/17/15 17:13,0.396,3.763
9/17/15 17:28,0.39,4.138
9/17/15 17:43,0.384,4.392
9/17/15 17:59,0.342,4.211
9/17/15 18:14,0.468,5.481
9/17/15 18:29,0.438,5.034
9/17/15 18:44,0.474,5.687
9/17/15 18:59,0.408,5.009
9/17/15 19:14,0.438,5.094
9/17/15 19:29,0.432,4.901
9/17/15 19:44,0.474,5.009
9/17/15 19:59,0.402,5.058
9/17/15 20:14,0.426,4.78
9/17/15 20:29,0.42,4.913
9/17/15 20:44,0.414,4.465
9/17/15 20:59,0.39,4.429
9/17/15 21:14,0.396,4.296
9/17/15 21:29,0.378,4.175
9/17/15 21:44,0.336,3.751
9/17/15 21:59,0.654,4.247
9/17/15 22:14,0.378,4.283
9/17/15 22:29,0.39,4.332
9/17/15 22:44,0.39,4.005
9/17/15 22:59,0.408,4.017
9/17/15 23:14,0.378,4.211
9/17/15 23:29,0.354,3.969
9/17/15 23:44,0.564,3.981
9/17/15 23:59,0.372,3.884
9/18/15 0:14,0.582,4.586
9/18/15 0:29,0.372,4.029
9/18/15 0:44,0.438,3.812
9/18/15 0:59,0.504,3.908
9/18/15 1:14,0.402,3.812
9/18/15 1:30,0.366,4.017
9/18/15 1:45,0.462,4.235
9/18/15 2:00,0.426,4.114
9/18/15 2:15,0.414,4.235
9/18/15 2:30,0.516,4.755
9/18/15 2:45,0.414,4.429
9/18/15 3:00,0.414,4.61
9/18/15 3:15,0.426,4.501
9/18/15 3:30,0.504,4.525
9/18/15 3:45,0.438,4.538
9/18/15 4:00,0.378,4.55
9/18/15 4:15,0.396,4.259
9/18/15 4:30,0.39,4.175
9/18/15 4:45,0.378,3.884
9/18/15 5:00,0.372,4.247
9/18/15 5:15,0.384,4.126
9/18/15 5:30,0.372,4.211
9/18/15 5:45,0.384,4.126
9/18/15 6:00,0.366,3.812
9/18/15 6:15,0.366,3.884
9/18/15 6:30,0.366,4.175
9/18/15 6:45,0.39,5.009
9/18/15 7:00,0.372,4.441
9/18/15 7:15,0.384,4.126
9/18/15 7:30,0.39,3.969
9/18/15 7:45,0.402,3.328
9/18/15 8:00,0.396,2.589
9/18/15 8:15,0.408,2.638
9/18/15 8:30,0.396,3.219
9/18/15 8:45,0.396,2.807
9/18/15 9:01,0.384,2.347
9/18/15 9:16,0.354,2.142
9/18/15 9:31,0.36,1.9
9/18/15 9:46,0.36,2.226
9/18/15 10:01,0.36,2.081
9/18/15 10:16,0.39,2.202
9/18/15 10:31,0.39,2.154
9/18/15 10:46,0.492,1.839
9/18/15 11:01,0.36,1.706
9/18/15 11:16,0.372,1.585
9/18/15 11:31,0.396,1.621
9/18/15 11:46,0.36,1.537
9/18/15 12:01,0.384,1.658
9/18/15 12:16,0.354,1.549
9/18/15 12:31,0.336,1.464
9/18/15 12:46,0.42,1.476
9/18/15 13:01,0.378,1.379
9/18/15 13:16,0.378,1.392
9/18/15 13:31,0.336,1.283
9/18/15 13:46,0.354,1.428
9/18/15 14:01,0.426,1.755
9/18/15 14:16,0.354,1.694
9/18/15 14:31,0.354,1.936
9/18/15 14:46,0.36,2.009
9/18/15 15:01,0.372,1.876
9/18/15 15:16,0.354,2.105
9/18/15 15:31,0.396,2.565
9/18/15 15:46,0.366,2.166
9/18/15 16:01,20.772,11.398
9/18/15 16:16,0.342,2.505
9/18/15 16:32,0.33,2.783
9/18/15 16:47,0.342,2.844
9/18/15 17:02,0.924,4.199
9/18/15 17:17,0.414,3.933
9/18/15 17:32,0.36,3.376
9/18/15 17:47,0.348,3.303
9/18/15 18:02,0.348,3.606
9/18/15 18:17,0.558,3.594
9/18/15 18:32,0.384,3.799
9/18/15 18:47,0.366,4.066
9/18/15 19:02,0.414,4.429
9/18/15 19:17,0.36,3.787
9/18/15 19:32,0.336,3.533
9/18/15 19:47,0.336,3.207
9/18/15 20:02,0.36,3.473
9/18/15 20:17,0.402,3.485
9/18/15 20:32,0.426,3.509
9/18/15 20:47,0.444,3.884
9/18/15 21:02,0.474,3.896
9/18/15 21:17,0.72,4.199
9/18/15 21:32,0.456,3.92
9/18/15 21:47,0.684,4.586
9/18/15 22:02,0.702,4.235
9/18/15 22:17,0.798,4.283
9/18/15 22:32,0.516,3.763
9/18/15 22:47,0.456,3.533
9/18/15 23:02,0.414,3.449
9/18/15 23:17,0.396,3.557
9/18/15 23:32,0.408,3.775
9/18/15 23:47,0.336,3.086
9/19/15 0:03,3.402,16.843
9/19/15 0:18,0.33,3.315
9/19/15 0:33,0.348,3.436
9/19/15 0:48,0.366,3.364
9/19/15 1:03,0.492,2.94
9/19/15 1:18,0.312,2.868
9/19/15 1:33,0.252,2.118
9/19/15 1:48,0.252,1.876
9/19/15 2:04,0.24,1.815
9/19/15 2:18,0.27,2.057
9/19/15 2:33,0.288,2.069
9/19/15 3:03,0.288,2.069
9/19/15 3:18,0.576,3.134
9/19/15 3:33,0.27,2.239
9/19/15 3:48,0.27,2.36
9/19/15 4:03,0.294,2.13
9/19/15 4:18,0.264,2.13
9/19/15 4:33,0.27,2.045
9/19/15 4:48,0.336,2.069
9/19/15 5:03,0.246,2.069
9/19/15 5:18,0.264,2.093
9/19/15 5:33,0.276,2.251
9/19/15 5:48,0.258,2.251
9/19/15 6:03,0.27,2.166
9/19/15 6:18,0.264,1.984
9/19/15 6:33,0.246,1.876
9/19/15 6:48,0.24,1.561
9/19/15 7:03,0.222,1.742
9/19/15 7:18,0.24,1.96
9/19/15 7:34,0.258,1.96
9/19/15 7:49,0.276,1.936
9/19/15 8:04,0.306,2.081
9/19/15 8:19,0.294,1.525
9/19/15 8:34,0.378,1.379
9/19/15 8:49,0.24,1.283
9/19/15 9:04,0.462,1.597
9/19/15 9:19,0.24,1.174
9/19/15 9:34,0.252,0.956
9/19/15 9:49,0.246,0.835
9/19/15 10:04,0.246,0.799
9/19/15 10:34,0.246,0.835
9/19/15 10:49,0.252,0.762
9/19/15 11:04,0.246,0.738
9/19/15 11:19,0.288,1.004
9/19/15 11:34,0.366,1.053
9/19/15 11:49,0.258,0.98
9/19/15 12:04,0.294,0.847
9/19/15 12:19,0.252,0.799
9/19/15 12:34,0.24,0.774
9/19/15 12:49,0.306,0.835
9/19/15 13:04,0.234,0.847
9/19/15 13:19,0.216,0.787
9/19/15 13:34,0.24,0.835
9/19/15 13:49,0.222,0.823
9/19/15 14:04,0.228,0.908
9/19/15 14:19,0.21,0.762
9/19/15 14:34,0.21,0.738
9/19/15 14:49,0.234,0.666
9/19/15 15:05,0.228,0.908
9/19/15 15:20,0.24,0.859
9/19/15 15:35,0.216,1.077
9/19/15 15:50,8.718,0.908
9/19/15 16:05,0.216,1.053
9/19/15 16:20,0.204,1.198
9/19/15 16:35,0.624,2.384
9/19/15 16:50,0.24,1.295
9/19/15 17:05,0.51,1.888
9/19/15 17:20,2.46,3.037
9/19/15 17:35,0.21,1.307
9/19/15 17:50,0.216,1.271
9/19/15 18:05,0.204,1.174
9/19/15 18:20,0.36,1.21
9/19/15 18:35,0.192,1.125
9/19/15 18:50,0.192,1.162
9/19/15 19:05,0.216,1.186
9/19/15 19:20,0.258,1.234
9/19/15 19:35,0.252,1.21
9/19/15 19:50,0.198,1.234
9/19/15 20:05,0.21,1.186
9/19/15 20:20,2.718,1.803
9/19/15 20:35,0.222,1.416
9/19/15 20:50,0.606,1.44
9/19/15 21:05,0.264,1.234
9/19/15 21:20,0.222,1.355
9/19/15 21:35,0.444,1.379
9/19/15 21:50,0.204,1.246
9/19/15 22:05,0.198,1.234
9/19/15 22:20,0.204,1.295
9/19/15 22:36,0.156,1.029
9/19/15 22:51,0.204,1.162
9/19/15 23:06,6.678,3.001
9/19/15 23:21,0.228,1.428
9/19/15 23:36,2.604,1.767
9/19/15 23:51,0.258,1.658
9/20/15 0:06,0.252,1.718
9/20/15 0:21,0.288,1.888
9/20/15 0:36,0.396,1.972
9/20/15 0:51,8.97,6.28
9/20/15 1:06,0.27,1.96
9/20/15 1:21,0.606,1.984
9/20/15 1:36,8.952,3.158
9/20/15 1:51,0.27,1.646
9/20/15 2:06,0.264,1.694
9/20/15 2:21,5.934,2.614
9/20/15 2:36,1.872,1.948
9/20/15 2:51,0.222,1.621
9/20/15 3:06,0.696,2.226
9/20/15 3:21,0.57,2.251
9/20/15 3:36,0.252,1.452
9/20/15 3:51,0.234,1.392
9/20/15 4:06,12.666,3.933
9/20/15 4:21,0.39,1.307
9/20/15 4:36,0.864,2.468
9/20/15 4:51,0.222,1.234
9/20/15 5:06,0.186,1.113
9/20/15 5:21,0.204,1.15
9/20/15 5:36,0.192,1.137
9/20/15 5:51,0.18,1.137
9/20/15 6:07,0.21,1.113
9/20/15 6:22,0.18,1.077
9/20/15 6:37,0.198,1.065
9/20/15 6:52,0.174,1.053
9/20/15 7:07,0.174,1.053
9/20/15 7:22,0.708,1.972
9/20/15 7:37,1.218,1.573
9/20/15 7:52,2.724,1.041
